66	601.859	944.775	4968.82	1e-06	
67	853.072	486.801	4648.08	1e-06	
68	307.85	501.747	2118.16	1e-06	
69	41.3153	203.359	3349.84	1e-06	
70	139.853	219.925	2343.14	1e-06	
71	584.269	1.80239	225.958	1e-06	
72	338.877	156.765	2246.15	1e-06	
73	542.759	245.081	117.337	1e-06	
74	107.458	827.416	3051	1e-06	
75	87.1004	818.744	50.6882	1e-06	
76	321.177	932.168	1631.66	1e-06	
77	834.776	231.307	1362.71	1e-06	
78	826.679	303.361	1503.99	1e-06	
79	348.997	50.9323	1086.05	1e-06	
80	273.011	697.915	4014.24	1e-06	
81	853.24	291.412	1457.11	1e-06	
82	171.461	88.6908	237.921	1e-06	
83	428.094	37.451	466.078	1e-06	
84	246.002	686.292	3703.88	1e-06	
85	672.542	275.625	1244.43	1e-06	
86	70.7641	203.752	2349.69	1e-06	
87	125.01	38.6997	3901.43	1e-06	
88	111.42	440.092	4251.53	1e-06	
89	519.122	16.7394	1079.01	1e-06	
90	387.889	150.608	394.777	1e-06	
91	678.976	146.491	2926.19	1e-06	
92	668.212	316.203	4225.6	1e-06	
93	4.12177	459.446	1494.47	1e-06	
94	338.113	143.306	3400.32	1e-06	
95	124.111	941.916	2093.89	1e-06	
96	854.769	238.893	3707.39	1e-06	
97	577.101	271.34	3913.2	1e-06	
98	435.43	925.093	1710.16	1e-06	
99	607.465	452.43	4964.53	1e-06	
100	411.721	627.276	1082.03	1e-06	
101	536.785	428.87	4817.84	1e-06	
102	231.864	664.109	4403.87	1e-06	
103	641.188	987.283	2717.61	1e-06	
104	875.426	635.318	4475.94	1e-06	
105	480.473	778.619	3966.67	1e-06	
106	222.508	33.7567	1365.3	1e-06	
107	607.963	5.97669	4901.03	1e-06	
108	931.76	79.1864	2660.91	1e-06	
109	342.007	778.44	1928.39	1e-06	
110	481.593	762.018	3204.99	1e-06	
111	731.679	597.419	4488.62	1e-06	
112	776.687	18.2335	1344.38	1e-06	
113	295.563	59.2604	1789.86	1e-06	
114	48.9251	773.52	2642.84	1e-06	
115	642.162	822.315	3949.51	1e-06	
116	765.525	314.869	3183.66	1e-06	
117	974.313	599.127	1019.56	1e-06	
118	407.312	864.024	1632.03	1e-06	
119	815.856	624.646	695.823	1e-06	
120	845.189	951.523	1789.32	1e-06	
121	227.24	847.791	3366.19	1e-06	
122	415.893	481.938	2579.54	1e-06	
123	954.598	40.454	422.416	1e-06	
124	439.542	218.955	384.347	1e-06	
125	667.299	980.178	4087.6	1e-06	
126	780.104	775.186	4950.98	1e-06	
127	375.66	652.084	783.218	1e-06	
128	406.974	615.632	2907.59	1e-06	
129	145.125	789.64	180.639	1e-06	
130	526.501	443.066	2317.79	1e-06	
131	895.331	102.99	4702.22	1e-06	
132	573.662	876.451	2403	1e-06	
133	334.721	883.234	441.796	1e-06	
134	346.183	839.778	3114.05	1e-06	
135	996.397	819.884	939.047	1e-06	
136	219.118	129.857	1980.86	1e-06	
137	580.014	40.9289	4195.18	1e-06	
138	177.702	673.71	2831.23	1e-06	
139	356.076	297.681	4384.93	1e-06	
140	192.127	665.45	974.929	1e-06	
141	582.54	256.453	924.435	1e-06	
142	455.428	364.278	3611.31	1e-06	
143	820.654	425.746	3288.84	1e-06	
144	157.721	463.3	188.084	1e-06	
145	140.271	601.626	3655.13	1e-06	
146	374.479	302.548	2457.04	1e-06	
147	933.3	434.402	147.961	1e-06	
148	111.734	905.598	2682.11	1e-06	
149	417.463	812.145	1410.28	1e-06	
150	885.721	95.3928	1173.56	1e-06	
151	51.2459	369.006	2639.38	1e-06	
152	631.697	247.295	988.495	1e-06	
153	445.576	824.132	4561.7	1e-06	
154	340.177	307.481	3375.21	1e-06	
155	211.105	95.6271	3100.56	1e-06	
156	833.946	204.101	3674.15	1e-06	
157	970.868	515.768	1578.13	1e-06	
158	14.1592	924.207	3665.65	1e-06	
159	367.618	438.389	2937.13	1e-06	
160	888.393	51.3033	2959.44	1e-06	
161	275.617	633.31	4647.97	1e-06	
162	954.206	264.585	1759.18	1e-06	
163	839.89	408.572	505.183	1e-06	
164	888.501	302.935	2286.54	1e-06	
165	870.114	895.207	2032.91	1e-06	
166	549.296	253.876	1128.28	1e-06	
167	335.784	324.677	3814.22	1e-06	
168	269.573	734.478	3252.04	1e-06	
169	669.991	444.749	856.178	1e-06	
170	764.184	758.028	2689.07	1e-06	
171	121.642	487.758	871.799	1e-06	
172	612.767	213.084	2669.29	1e-06	
173	177.309	759.219	373.439	1e-06	
174	595.106	990.614	1846.18	1e-06	
175	302.996	483.313	3955.86	1e-06	
176	306.713	73.3196	3873.35	1e-06	
177	630.879	690.052	3091.88	1e-06	
178	25.252	532.427	1402.83	1e-06	
179	4.9848	276.881	4161.6	1e-06	
180	884.28	912.548	556.129	1e-06	
181	221.596	747.168	3691.93	1e-06	
182	987.563	899.217	1261.42	1e-06	
183	265.534	876.449	979.56	1e-06	
184	550.729	137.585	4743.06	1e-06	
185	304.859	845.033	2646.06	1e-06	
186	736.701	546.916	2796.25	1e-06	
187	656.902	610.45	4229.93	1e-06	
188	725.171	812.349	894.979	1e-06	
189	737.194	826.246	3618.31	1e-06	
190	334.325	66.3794	736.029	1e-06	
191	343.073	669.344	4018.63	1e-06	
192	202.534	282.809	104.879	1e-06	
193	160.822	377.518	545.304	1e-06	
194	728.879	441.018	723.7	1e-06	
195	300.16	211.208	1685.68	1e-06	
196	272.127	673.991	4257.99	1e-06	
197	731.85	44.3185	1472.34	1e-06	
198	882.297	466.047	329.595	1e-06	
199	812.261	223.26	3975.95	1e-06	
200	594.391	628.307	1419.27	1e-06	
201	860.64	549.966	902.812	1e-06	
202	793.856	831.646	2729.79	1e-06	
203	392.662	617.868	2575.12	1e-06	
204	528.448	780.551	3349.06	1e-06	
205	710.564	390.536	1666.2	1e-06	
206	11.2471	119.801	1279.85	1e-06	
207	537.302	803.468	1498.65	1e-06	
208	379.023	343.61	3374.77	1e-06	
209	237.647	157.635	4890.24	1e-06	
210	29.8871	645.374	3893.7	1e-06	
211	666.41	420.149	2108.77	1e-06	
212	258.067	579.337	3441.92	1e-06	
213	116.366	864.726	2546.83	1e-06	
214	472.087	735.73	1235.15	1e-06	
215	117.063	790.151	79.7823	1e-06	
216	838.365	747.431	1037.68	1e-06	
217	594.855	19.0861	1384.92	1e-06	
218	451.307	581.977	3665.57	1e-06	
219	776.716	948.076	2939.9	1e-06	
220	818.977	237.423	167.205	1e-06	
221	655.579	867.929	4939.83	1e-06	
222	91.9278	631.911	4462.53	1e-06	
223	345.169	731.82	3865.89	1e-06	
224	721.116	500.911	1284.5	1e-06	
225	619.548	434.796	2422.33	1e-06	
226	48.0469	508.671	4501.13	1e-06	
227	132.505	915.184	1478.48	1e-06	
228	809.509	768.612	3114.21	1e-06	
229	549.992	976.307	2411.18	1e-06	
230	511.423	768.251	1748.11	1e-06	
231	200.938	234.338	1104.05	1e-06	
232	150.062	140.249	1226.53	1e-06	
233	219.065	355.983	3191.35	1e-06	
234	414.053	469.958	3770.56	1e-06	
235	552.036	896.281	4194.83	1e-06	
236	941.332	561.223	4311.34	1e-06	
237	946.246	102.942	1271.65	1e-06	
238	386.011	131.554	874.877	1e-06	
239	349.328	499.567	4085.75	1e-06	
240	856.813	788.688	4671.08	1e-06	
241	995.819	662.184	1134.86	1e-06	
242	600.456	130.124	1273.91	1e-06	
243	413.322	992.517	3674.31	1e-06	
244	238.331	691.508	4446.91	1e-06	
245	28.5225	510.967	144.295	1e-06	
246	500.667	161.547	73.111	1e-06	
247	500.174	568.967	592.66	1e-06	
248	313.911	847.382	2748.02	1e-06	
249	302.489	343.527	4897.94	1e-06	
250	255.454	922.648	1713.48	1e-06	
251	875.147	24.6867	40.0769	1e-06	
252	646.386	296.683	827.747	1e-06	
253	571.19	622.041	4016	1e-06	
254	871.132	912.621	769.816	1e-06	
255	503.45	813.251	2954.55	1e-06	
256	375.269	153.088	1016.81	1e-06	
257	594.339	937.771	3562.59	1e-06	
258	279.952	379.43	4764.81	1e-06	
259	961.625	653.759	3014.62	1e-06	
260	875.038	163.545	1190.73	1e-06	
261	247.629	552.811	3486.76	1e-06	
262	400.537	549.535	3226.56	1e-06	
263	805.782	339.399	1964.47	1e-06	
264	706.654	938.984	4766.82	1e-06	
265	445.793	417.251	2195.23	1e-06	
266	993.294	841.744	3993.86	1e-06	
267	938.74	817.218	2074.87	1e-06	
268	387.183	826.391	3613.33	1e-06	
269	348.807	442.76	3149.88	1e-06	
270	686.179	636.743	2438.09	1e-06	
271	252.14	353.207	3757.75	1e-06	
272	751.925	502.82	4868.03	1e-06	
273	383.782	444.438	1908.11	1e-06	
274	914.204	396.053	3665.91	1e-06	
275	889.476	430.933	621.795	1e-06	
276	538.584	872.618	2877.48	1e-06	
277	76.6476	149.365	298.144	1e-06	
278	800.56	247.83	2880.22	1e-06	
279	530.4	490.035	3095.31	1e-06	
280	639.645	970.018	4259.13	1e-06	
281	162.32	904.318	248.167	1e-06	
282	427.404	340.016	1445.79	1e-06	
283	586.36	68.5231	2875.81	1e-06	
284	802.152	14.0614	1397.69	1e-06	
285	848.315	891.067	91.3121	1e-06	
286	526.743	556.412	4857.61	1e-06	
287	694.924	378.028	4539.33	1e-06	
288	558.711	769.785	520.461	1e-06	
289	668.863	851.269	2859.4	1e-06	
290	673.49	422.786	736.215	1e-06	
291	83.155	361.344	4658.5	1e-06	
292	469.063	135.93	4506.19	1e-06	
293	120.57	470.423	2576.87	1e-06	
294	325.094	310.141	2885.9	1e-06	
295	319.917	619.111	2697.92	1e-06	
296	120.226	518.165	2684.52	1e-06	
297	385.8	30.1681	663.213	1e-06	
298	463.622	291.73	1594.63	1e-06	
299	534.787	376.642	3176.1	1e-06	
300	461.555	373.192	950.308	1e-06	
301	838.954	732.666	1968.98	1e-06	
302	898.529	196.125	2101.19	1e-06	
303	433.244	525.724	4780.35	1e-06	
304	936.852	833.363	983.69	1e-06	
305	220.294	127.822	54.1075	1e-06	
306	31.0876	529.215	2402.91	1e-06	
307	256.637	773.538	1062.38	1e-06	
308	395.985	182.078	2426.76	1e-06	
309	157.984	716.46	94.0888	1e-06	
310	937.531	540.043	2938.17	1e-06	
311	845.057	674.125	1363.09	1e-06	
312	640.629	681.001	3981.16	1e-06	
313	831.55	192.848	1128.11	1e-06	
314	740.168	235.716	1250.22	1e-06	
315	630.01	748.269	2236	1e-06	
316	153.15	903.827	1747.54	1e-06	
317	845.35	166.715	4096.83	1e-06	
318	253.713	474.683	2581.3	1e-06	
319	935.436	293.029	1376.85	1e-06	
320	534.67	30.2931	4741.9	1e-06	
321	621.694	381.339	1361.51	1e-06	
322	455.091	939.621	885.107	1e-06	
323	668.685	867.373	3050.69	1e-06	
324	337.832	730.89	2932.23	1e-06	
325	797.22	888.552	4124.5	1e-06	
326	915.075	830.312	1479.85	1e-06	
327	714.404	159.955	4139.13	1e-06	
328	284.271	310.177	3853.73	1e-06	
329	316.869	546.4	2193.89	1e-06	
330	621.073	861.563	962.922	1e-06	
331	308.968	79.8522	4561.63	1e-06	
332	114.721	227.893	1688.31	1e-06	
333	135.506	46.6778	4396.01	1e-06	
334	737.976	827.117	3619.12	1e-06	
335	542.928	436.475	1961.1	1e-06	
336	825.507	683.259	1449.82	1e-06	
337	419.55	13.0778	1733.93	1e-06	
338	450.125	151.599	4741.62	1e-06	
339	26.819	264.67	4894.8	1e-06	
340	82.3624	629.869	2134.52	1e-06	
341	339.817	822.706	994.342	1e-06	
342	662.679	911.279	1722.07	1e-06	
343	134.839	737.155	2089.59	1e-06	
344	712.493	32.072	2475.44	1e-06	
345	162.205	507.709	4659.39	1e-06	
346	359.646	678.587	156.009	1e-06	
347	780.901	784.165	337.303	1e-06	
348	294.569	97.9249	1961.84	1e-06	
349	420.279	449.483	2606.62	1e-06	
350	748.153	296.79	3753.98	1e-06	
351	54.2234	236.443	4424.63	1e-06	
352	275.01	586.104	4077.01	1e-06	
353	320.319	588.654	1762.04	1e-06	
354	665.816	52.2456	2672.75	1e-06	
355	321.354	194.512	1250.25	1e-06	
356	118.038	191.333	3030.09	1e-06	
357	490.493	299.102	754.891	1e-06	
358	996.285	217.753	1525.51	1e-06	
359	923.309	390.746	2368.87	1e-06	
360	695.405	800.027	269.747	1e-06	
361	42.6471	576.684	4301.79	1e-06	
362	156.374	183.441	4225.94	1e-06	
363	276.914	5.11027	4473.79	1e-06	
364	355.93	333.142	1284.57	1e-06	
365	73.8119	184.407	2713.76	1e-06	
366	271.346	569.74	4394.24	1e-06	
367	754.494	881.141	65.8886	1e-06	
368	681.438	240.913	1057.27	1e-06	
369	652.789	443.829	3487.32	1e-06	
370	136.27	766.739	4640.69	1e-06	
371	65.2883	588.814	3832.86	1e-06	
372	766.302	143.695	3863.47	1e-06	
373	805.322	573.544	2841.14	1e-06	
374	774.135	451.137	253.419	1e-06	
375	610.497	344.359	4799.02	1e-06	
376	512.57	737.2	2176.13	1e-06	
377	851.714	656.327	3508.86	1e-06	
378	616.986	750.241	4009.26	1e-06	
379	32.5645	891.341	3474.99	1e-06	
380	134.813	895.024	3140.08	1e-06	
381	494.304	649.591	2781.3	1e-06	
382	775.96	596.263	1598.06	1e-06	
383	94.3249	852.71	1152.41	1e-06	
384	194.726	144.647	4171.97	1e-06	
385	198.551	607.222	4859.6	1e-06	
386	512.177	792.77	3604.02	1e-06	
387	404.065	997.506	3253.67	1e-06	
388	189.683	705.782	4951.69	1e-06	
389	441.751	826.306	1552.92	1e-06	
390	619.274	533.913	3161.71	1e-06	
391	884.488	451.451	284.542	1e-06	
392	972.181	381.428	2623.79	1e-06	
393	819.082	576.925	2313.87	1e-06	
394	159.049	747.455	63.4356	1e-06	
395	204.85	414.993	3259.62	1e-06	
396	542.247	799.935	2865.74	1e-06	
397	482.792	589.672	3380.93	1e-06	
398	29.2182	426.571	127.849	1e-06	
399	263.42	736.581	708.822	1e-06	
400	448.548	181.896	2448.24	1e-06	
401	359.061	279.168	2340.21	1e-06	
402	145.364	783.529	3570.86	1e-06	
403	148.005	778.249	3168.62	1e-06	
404	913.55	327.848	3880.57	1e-06	
405	485.347	71.1664	4664.12	1e-06	
406	348.523	754.734	270.621	1e-06	
407	427.963	461.931	1049.09	1e-06	
408	614.353	180.856	2856.39	1e-06	
409	775.542	81.7061	2791.53	1e-06	
410	525.925	14.1147	2999.12	1e-06	
411	199.219	940.741	4540.98	1e-06	
412	519.27	244.872	2517.25	1e-06	
413	935.022	249.918	3440	1e-06	
414	907.147	571.012	703.074	1e-06	
415	999.433	782.788	812.396	1e-06	
416	152.416	758.621	3716.12	1e-06	
417	323.851	631.366	785.092	1e-06	
418	982.039	563.989	917.954	1e-06	
419	273.021	159.4	1384.74	1e-06	
420	770.746	28.5881	2632.26	1e-06	
421	713.139	512.291	4304.44	1e-06	
422	414.426	231.014	1607.81	1e-06	
423	114.738	33.478	3803.8	1e-06	
424	849.408	372.131	3684	1e-06	
425	291.923	5.53416	4069.9	1e-06	
426	70.3126	771.012	1671.27	1e-06	
427	638.656	26.7104	391.365	1e-06	
428	132.98	469.858	4381.29	1e-06	
429	22.4876	802.161	367.47	1e-06	
430	284.926	999.289	2186.67	1e-06	
431	389.646	782.79	32.6146	1e-06	
432	935.202	648.312	1817.2	1e-06	
433	227.183	352.525	4455.6	1e-06	
434	798.985	466.802	2684.24	1e-06	
435	172.888	132.847	3454.66	1e-06	
436	449.44	95.7262	2447.41	1e-06	
437	477.652	692.09	1494.15	1e-06	
438	262.593	696.422	1954.33	1e-06	
439	322.53	247.003	3116.03	1e-06	
440	270.726	712.174	3978.6	1e-06	
441	916.186	367.819	1803.03	1e-06	
442	840.824	221.727	2546.84	1e-06	
443	4.63561	940.586	2279.4	1e-06	
444	694.98	641.471	1453.83	1e-06	
445	758.36	688.167	606.606	1e-06	
446	239.434	892.718	4935.96	1e-06	
447	675.984	909.287	1127.69	1e-06	
448	733.453	677.295	3967.39	1e-06	
449	264.05	939.361	3275.83	1e-06	
450	164.021	477.629	2812.07	1e-06	
451	232.439	464.51	4195.13	1e-06	
452	16.2793	875.251	3047.12	1e-06	
453	915.516	517.259	1778.42	1e-06	
454	745.782	131.987	4530.8	1e-06	
455	875.173	549.287	4912.97	1e-06	
456	616.657	610.771	293.111	1e-06	
457	132.587	975.559	4454.77	1e-06	
458	756.965	0.227998	3831.39	1e-06	
459	911.927	89.7973	4980.89	1e-06	
460	683.47	698.398	1202.44	1e-06	
461	477.775	812.843	2670.69	1e-06	
462	292.718	132.994	567.65	1e-06	
463	35.2285	299.772	2913.75	1e-06	
464	719.551	890.741	3333.92	1e-06	
465	53.0159	917.167	3298.52	1e-06	
466	346.367	340.502	4293.44	1e-06	
467	456.615	871.411	4457.85	1e-06	
468	164.543	696.401	2322.4	1e-06	
469	342.463	369.258	4607.94	1e-06	
470	242.072	700.808	1729.67	1e-06	
471	966.957	993.363	1470.57	1e-06	
472	891.395	908.957	2127.08	1e-06	
473	443.923	946.388	4903.88	1e-06	
474	824.73	598.342	3127.83	1e-06	
475	504.642	282.705	1273.1	1e-06	
476	721.779	338.76	339.237	1e-06	
477	337.83	901.674	904.491	1e-06	
478	30.761	782.85	908.779	1e-06	
479	415.147	56.7509	1494.51	1e-06	
480	183.795	471.827	4836.36	1e-06	
481	73.1532	709.029	4299.13	1e-06	
482	647.849	187.234	1306.72	1e-06	
483	241.23	562.459	4502.8	1e-06	
484	373.255	468.61	4334.32	1e-06	
485	167.703	212.75	782.694	1e-06	
486	569.707	743.585	879.396	1e-06	
487	934.521	42.3072	3579.91	1e-06	
488	926.163	319.026	72.6542	1e-06	
489	244.439	875.683	1273.68	1e-06	
490	892.167	422.793	2544.7	1e-06	
491	22.8722	788.06	1476.1	1e-06	
492	763.557	74.8414	2550.35	1e-06	
493	262.923	694.794	220.921	1e-06	
494	702.468	743.008	4356.16	1e-06	
495	233.704	924.076	2918.92	1e-06	
496	507.664	840.622	161.57	1e-06	
497	575.458	319.699	934.254	1e-06	
498	742.053	287.104	4052.5	1e-06	
499	999.632	123.737	643.241	1e-06	
500	918.4	980.287	4636.93	1e-06	
501	840.31	253.95	4579.12	1e-06	
502	507.2	107.038	4891.23	1e-06	
503	37.7876	11.8976	1233.55	1e-06	
504	782.648	301.056	2736.61	1e-06	
505	312.861	360.711	2710.84	1e-06	
506	944.494	554.3	2177.36	1e-06	
507	118.939	616.627	1406.38	1e-06	
508	975.873	395.575	3890.5	1e-06	
509	93.8851	108.967	522.487	1e-06	
510	765.647	464.202	703.99	1e-06	
511	446.865	444.123	1803.02	1e-06	
512	39.4195	250.044	2203.5	1e-06	
513	288.12	381.763	4836.67	1e-06	
514	669.167	986.218	2227.3	1e-06	
515	523.145	692.433	3207.98	1e-06	
516	226.433	810.705	2412.21	1e-06	
517	2.9933	618.874	3779.41	1e-06	
518	44.7531	526.451	224.285	1e-06	
519	353.308	330.029	1061.67	1e-06	
520	185.784	374.466	2721.41	1e-06	
521	224.591	318.992	1799.56	1e-06	
522	869.813	632.086	4487.6	1e-06	
523	266.801	591.244	265.229	1e-06	
524	219.698	745.725	3703.31	1e-06	
525	658.215	605.413	3864.08	1e-06	
526	284.141	643.166	3187.22	1e-06	
527	524.049	317.75	3668.94	1e-06	
528	812.379	266.808	1273.49	1e-06	
529	878.751	646.308	149.81	1e-06	
530	58.4687	804.292	3043.5	1e-06	
531	893.013	292.487	752.827	1e-06	
532	172.107	384.611	1337.28	1e-06	
533	542.228	489.853	3897.82	1e-06	
534	870.105	246.294	1810.83	1e-06	
535	886.292	520.275	344.139	1e-06	
536	929.802	970.666	786.592	1e-06	
537	542.838	373.229	851.114	1e-06	
538	325.903	284.802	931.527	1e-06	
539	252.942	575.378	4427	1e-06	
540	772.214	608.713	726.376	1e-06	
541	139.708	357.25	1527.47	1e-06	
542	137.741	95.5929	916.105	1e-06	
543	392.016	819.54	2206.3	1e-06	
544	142.081	365.639	791.041	1e-06	
545	184.899	887.112	3106.53	1e-06	
546	135.341	837.758	1772.68	1e-06	
547	424.489	233	254.462	1e-06	
548	279.709	753.825	3911.27	1e-06	
549	927.163	382.634	3701.42	1e-06	
550	978.296	480.368	4596.39	1e-06	
551	949.673	729.207	2712.75	1e-06	
552	393.188	333.012	1471.53	1e-06	
553	350.321	366.298	241.657	1e-06	
554	346.694	877.575	287.776	1e-06	
555	899.43	360.625	3197.68	1e-06	
556	428.28	439.116	4963.36	1e-06	
557	309.783	79.6511	3977.18	1e-06	
558	690.76	608.44	4405.09	1e-06	
559	306.084	678.007	4716.76	1e-06	
560	430.295	287.611	2652.53	1e-06	
561	486.059	643.496	1188.74	1e-06	
562	364.407	562.06	3372.04	1e-06	
563	329.406	227.562	4828.61	1e-06	
564	86.3619	520.415	2420.01	1e-06	
565	64.4914	123.508	2542.18	1e-06	
566	916.481	323.042	2593.28	1e-06	
567	424.05	676.165	1403.01	1e-06	
568	647.741	552.136	4456.46	1e-06	
569	467.335	502.574	1612.46	1e-06	
570	250.161	837.582	1716.53	1e-06	
571	302.313	952.245	2370.56	1e-06	
572	642.866	699.583	2141.86	1e-06	
573	578.681	983.558	3091.52	1e-06	
574	34.5167	152.173	2150.45	1e-06	
575	968.818	99.5739	4423.18	1e-06	
576	942.939	797.167	2175.83	1e-06	
577	327.831	413.671	3789.5	1e-06	
578	173.267	751.772	4546.3	1e-06	
579	335.411	496.942	3443.85	1e-06	
580	344.787	699.461	3128.24	1e-06	
581	723.921	867.789	3825.89	1e-06	
582	144.359	32.6987	1717.31	1e-06	
583	281.493	945.277	2079.23	1e-06	
584	715.906	242.73	1791.12	1e-06	
585	214.299	794.129	2849.75	1e-06	
586	796.887	876.444	4381.75	1e-06	
587	378.504	491.98	2930.25	1e-06	
588	988.422	396.014	1878.04	1e-06	
589	927.056	414.394	1573.92	1e-06	
590	270.517	206.616	3659.98	1e-06	
591	905.972	148.387	753.879	1e-06	
592	802.212	989.053	2590.73	1e-06	
593	687.598	362.057	3550.5	1e-06	
594	891.464	247.966	1797.1	1e-06	
595	789.749	928.073	804.701	1e-06	
596	541.301	461.025	1769.98	1e-06	
597	66.8181	352.136	3563.96	1e-06	
598	916.654	389.726	1167.99	1e-06	
599	390.575	547.278	3904.26	1e-06	
600	839.281	176.65	3035.03	1e-06	
601	260.89	261.504	3.41887	1e-06	
602	27.4763	969.808	3498.83	1e-06	
603	590.132	268.491	2767.24	1e-06	
604	262.443	53.546	318.555	1e-06	
605	926.3	80.2304	3625.39	1e-06	
606	575.346	990.91	4042.09	1e-06	
607	224.642	641.621	56.3556	1e-06	
608	73.9336	221.212	642.219	1e-06	
609	468.193	498.705	323.595	1e-06	
610	497.069	7.38086	3251.48	1e-06	
611	346.786	861.111	3267.48	1e-06	
612	67.1522	260.828	666.08	1e-06	
613	36.2283	514.172	1066.21	1e-06	
614	170.18	434.166	1258.34	1e-06	
615	240.965	361.521	4866.48	1e-06	
616	655.481	841.246	2063.36	1e-06	
617	390.632	582.025	1384.92	1e-06	
618	902.777	779.729	4321.35	1e-06	
619	508.697	155.041	3650.18	1e-06	
620	36.8371	275.544	2782.4	1e-06	
621	890.783	330.895	4660.86	1e-06	
622	928.89	894.766	4080.54	1e-06	
623	111.584	723.724	783.51	1e-06	
624	453.651	284.876	1598.99	1e-06	
625	585.696	812.065	2279.02	1e-06	
626	143.108	572.197	4660.14	1e-06	
627	379.047	983.257	747.645	1e-06	
628	989.093	6.95939	4156.7	1e-06	
629	306.523	521.093	3113.01	1e-06	
630	220.073	874.021	3512.79	1e-06	
631	430.635	709.95	2271.83	1e-06	
632	540.658	91.7133	4355.24	1e-06	
633	691.604	938.92	1694.01	1e-06	
634	196.934	805.047	4878.9	1e-06	
635	52.2929	785.866	2411.75	1e-06	
636	129.005	535.622	1206.38	1e-06	
637	104.643	755.844	2287.33	1e-06	
638	398.992	188.158	2485.28	1e-06	
639	258.149	968.432	919.338	1e-06	
640	268.619	300.995	3675.48	1e-06	
641	148.517	239.515	4856.75	1e-06	
642	284.218	643.541	4556.99	1e-06	
643	867.429	487.507	1177.14	1e-06	
644	718.12	786.931	741.032	1e-06	
645	41.3955	688.15	510.154	1e-06	
646	766.713	830.913	1006.31	1e-06	
647	368.028	492.354	4374.27	1e-06	
648	101.075	142.71	532.096	1e-06	
649	869.872	543.463	88.0634	1e-06	
650	811.952	703.61	2765.91	1e-06	
651	680.233	317.596	724.904	1e-06	
652	929.529	274.137	3760.06	1e-06	
653	421.066	824.682	3024.7	1e-06	
654	792.126	918.393	1786.6	1e-06	
655	833.87	436.9	411.013	1e-06	
656	610.923	846.368	2825.13	1e-06	
657	744.754	806.589	4211.83	1e-06	
658	441.932	785.011	1422.02	1e-06	
659	67.3237	138.494	1032.98	1e-06	
660	989.608	50.3533	2781.55	1e-06	
661	825.79	617.338	463.303	1e-06	
662	967.948	933.96	1866.07	1e-06	
663	261.564	465.499	4780.44	1e-06	
664	474.504	753.735	4557.85	1e-06	
665	307.818	89.5768	2864.26	1e-06	
666	519.334	952.737	250.685	1e-06	
